user_id,signup_date,marketplace_side,device,acquisition_source,signup_completed,profile_completed,search_completed,listing_completed,booking_completed,payment_completed,activated,revenue,cohort_month,profile_dropoff,search_dropoff,listing_dropoff,booking_dropoff,payment_dropoff,activation_dropoff,total_funnel_activity
U10693,2025-03-23,Demand,Android,Referral,1,1,1,0,0,0,0,0.0,2025-03,0,0,1,1,0,0,3
U10694,2025-04-25,Demand,Android,Social,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10695,2025-02-16,Demand,Web,Social,1,1,1,0,1,1,1,1184.0,2025-02,0,0,1,0,0,0,6
U10696,2025-06-02,Supply,Web,Referral,1,1,1,1,1,0,0,0.0,2025-06,0,0,0,0,1,0,5
U10697,2025-01-10,Supply,Android,Organic,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10698,2025-02-25,Demand,Ios,Referral,1,1,1,0,1,0,0,0.0,2025-02,0,0,1,0,1,0,4
U10699,2025-01-30,Demand,Android,Referral,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10700,2025-04-19,Supply,Android,Partner,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,0,0,0,3
U10701,2025-01-05,Demand,Web,Paid Search,1,1,1,0,1,1,1,1457.0,2025-01,0,0,1,0,0,0,6
U10702,2025-04-29,Demand,Android,Referral,1,1,0,0,0,0,0,0.0,2025-04,0,1,1,0,0,0,2
U10703,2025-02-02,Supply,Android,Paid Search,1,1,0,1,1,0,0,0.0,2025-02,0,1,0,0,1,0,4
U10704,2025-04-28,Demand,Ios,Organic,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10705,2025-03-06,Supply,Ios,Partner,1,1,1,1,0,0,0,0.0,2025-03,0,0,0,1,0,0,4
U10706,2025-05-26,Demand,Android,Referral,1,1,0,1,0,0,0,0.0,2025-05,0,1,0,0,0,0,3
U10707,2025-06-26,Demand,Ios,Referral,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10708,2025-01-11,Demand,Ios,Referral,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10709,2025-03-26,Supply,Android,Paid Search,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10710,2025-01-26,Supply,Android,Paid Search,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10711,2025-03-04,Supply,Ios,Social,1,1,1,1,1,0,0,0.0,2025-03,0,0,0,0,1,0,5
U10712,2025-03-27,Supply,Android,Organic,1,1,1,1,1,1,1,4496.0,2025-03,0,0,0,0,0,0,7
U10713,2025-02-28,Supply,Web,Referral,1,1,0,1,1,1,1,1056.0,2025-02,0,1,0,0,0,0,6
U10714,2025-01-27,Demand,Web,Organic,1,1,1,0,0,0,0,0.0,2025-01,0,0,1,1,0,0,3
U10715,2025-06-26,Supply,Web,Paid Search,1,1,0,1,1,1,1,1208.0,2025-06,0,1,0,0,0,0,6
U10716,2025-06-10,Supply,Android,Organic,1,1,1,1,0,0,0,0.0,2025-06,0,0,0,1,0,0,4
U10717,2025-04-08,Demand,Web,Paid Search,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10718,2025-04-15,Supply,Android,Social,1,1,0,1,1,0,0,0.0,2025-04,0,1,0,0,1,0,4
U10719,2025-04-09,Demand,Android,Partner,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10720,2025-05-09,Supply,Android,Referral,1,1,1,1,1,1,1,4279.0,2025-05,0,0,0,0,0,0,7
U10721,2025-05-29,Demand,Android,Referral,1,1,1,0,1,1,0,790.0,2025-05,0,0,1,0,0,1,5
U10722,2025-02-24,Supply,Ios,Organic,1,1,1,1,1,1,1,2683.0,2025-02,0,0,0,0,0,0,7
U10723,2025-01-06,Supply,Android,Paid Search,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10724,2025-04-05,Demand,Android,Social,1,1,1,1,1,1,1,3436.0,2025-04,0,0,0,0,0,0,7
U10725,2025-05-13,Supply,Ios,Organic,1,1,0,1,1,1,1,2914.0,2025-05,0,1,0,0,0,0,6
U10726,2025-04-12,Demand,Android,Referral,1,1,1,1,1,1,1,2795.0,2025-04,0,0,0,0,0,0,7
U10727,2025-01-03,Supply,Ios,Social,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10728,2025-01-23,Supply,Android,Social,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10729,2025-02-22,Demand,Web,Organic,1,1,0,1,0,0,0,0.0,2025-02,0,1,0,0,0,0,3
U10730,2025-06-14,Supply,Web,Paid Search,1,1,1,1,1,0,0,0.0,2025-06,0,0,0,0,1,0,5
U10731,2025-03-24,Demand,Android,Organic,1,1,1,1,1,1,1,3587.0,2025-03,0,0,0,0,0,0,7
U10732,2025-05-25,Demand,Android,Organic,1,1,1,0,1,0,0,0.0,2025-05,0,0,1,0,1,0,4
U10733,2025-03-26,Demand,Android,Partner,1,1,1,0,1,1,1,1198.0,2025-03,0,0,1,0,0,0,6
U10734,2025-03-19,Demand,Web,Social,1,1,1,1,1,1,1,3353.0,2025-03,0,0,0,0,0,0,7
U10735,2025-04-20,Supply,Android,Social,1,1,0,1,0,0,0,0.0,2025-04,0,1,0,1,0,0,3
U10736,2025-01-01,Supply,Android,Organic,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10737,2025-02-20,Supply,Android,Social,1,1,1,1,1,1,1,4514.0,2025-02,0,0,0,0,0,0,7
U10738,2025-06-22,Demand,Android,Referral,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10739,2025-01-04,Demand,Ios,Referral,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10740,2025-04-23,Supply,Web,Paid Search,1,1,0,0,0,0,0,0.0,2025-04,0,1,1,0,0,0,2
U10741,2025-02-01,Demand,Android,Organic,1,1,1,0,1,1,1,950.0,2025-02,0,0,1,0,0,0,6
U10742,2025-02-03,Supply,Android,Social,1,1,0,1,1,0,0,0.0,2025-02,0,1,0,0,1,0,4
U10743,2025-04-02,Demand,Web,Paid Search,1,1,1,0,1,0,0,0.0,2025-04,0,0,1,0,1,0,4
U10744,2025-04-05,Demand,Web,Organic,1,1,0,0,0,0,0,0.0,2025-04,0,1,1,0,0,0,2
U10745,2025-03-13,Demand,Android,Organic,1,1,1,0,1,1,1,815.0,2025-03,0,0,1,0,0,0,6
U10746,2025-02-08,Demand,Android,Organic,1,1,1,0,1,1,1,1876.0,2025-02,0,0,1,0,0,0,6
U10747,2025-06-03,Supply,Android,Organic,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10748,2025-06-11,Supply,Web,Paid Search,1,1,0,1,0,0,0,0.0,2025-06,0,1,0,1,0,0,3
U10749,2025-04-28,Supply,Android,Social,1,1,0,1,1,1,1,1627.0,2025-04,0,1,0,0,0,0,6
U10750,2025-01-03,Supply,Web,Organic,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10751,2025-05-03,Supply,Ios,Organic,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,0,0,0,3
U10752,2025-02-19,Demand,Ios,Paid Search,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,1,0,0,3
U10753,2025-01-12,Demand,Android,Social,1,1,1,0,1,0,0,0.0,2025-01,0,0,1,0,1,0,4
U10754,2025-02-23,Demand,Android,Referral,1,1,1,1,1,1,1,3968.0,2025-02,0,0,0,0,0,0,7
U10755,2025-05-13,Supply,Android,Referral,1,1,1,1,1,1,1,4959.0,2025-05,0,0,0,0,0,0,7
U10756,2025-02-26,Demand,Android,Paid Search,1,1,1,0,1,0,0,0.0,2025-02,0,0,1,0,1,0,4
U10757,2025-05-25,Demand,Ios,Organic,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10758,2025-04-22,Supply,Web,Organic,1,1,0,1,0,0,0,0.0,2025-04,0,1,0,1,0,0,3
U10759,2025-02-16,Demand,Ios,Social,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,1,0,0,3
U10760,2025-05-31,Demand,Ios,Paid Search,1,1,1,0,1,0,0,0.0,2025-05,0,0,1,0,1,0,4
U10761,2025-03-26,Supply,Android,Paid Search,1,1,0,1,1,1,1,606.0,2025-03,0,1,0,0,0,0,6
U10762,2025-05-22,Demand,Android,Social,1,1,1,0,1,1,1,1356.0,2025-05,0,0,1,0,0,0,6
U10763,2025-03-07,Demand,Android,Paid Search,1,1,1,0,1,1,1,3484.0,2025-03,0,0,1,0,0,0,6
U10764,2025-03-16,Supply,Ios,Organic,1,1,0,1,0,0,0,0.0,2025-03,0,1,0,1,0,0,3
U10765,2025-06-28,Demand,Web,Referral,1,1,1,0,1,1,1,1750.0,2025-06,0,0,1,0,0,0,6
U10766,2025-04-13,Demand,Ios,Organic,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10767,2025-06-15,Demand,Android,Organic,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10768,2025-02-07,Demand,Android,Paid Search,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,1,0,0,3
U10769,2025-02-19,Supply,Ios,Social,1,1,0,0,0,0,0,0.0,2025-02,0,1,1,0,0,0,2
U10770,2025-04-08,Demand,Android,Partner,1,1,1,0,1,1,1,4753.0,2025-04,0,0,1,0,0,0,6
U10771,2025-03-23,Demand,Web,Paid Search,1,1,1,0,1,0,0,0.0,2025-03,0,0,1,0,1,0,4
U10772,2025-01-30,Supply,Web,Organic,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10773,2025-03-20,Demand,Ios,Organic,1,1,1,0,0,0,0,0.0,2025-03,0,0,1,1,0,0,3
U10774,2025-04-01,Demand,Android,Social,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10775,2025-06-28,Demand,Android,Paid Search,1,1,1,0,1,1,1,2874.0,2025-06,0,0,1,0,0,0,6
U10776,2025-02-21,Supply,Android,Paid Search,1,1,1,1,1,1,1,3055.0,2025-02,0,0,0,0,0,0,7
U10777,2025-06-15,Demand,Android,Social,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10778,2025-03-20,Supply,Android,Social,1,1,0,1,1,1,1,4836.0,2025-03,0,1,0,0,0,0,6
U10779,2025-01-30,Supply,Ios,Social,1,1,0,1,1,1,1,2982.0,2025-01,0,1,0,0,0,0,6
U10780,2025-04-16,Supply,Ios,Organic,1,1,0,1,0,0,0,0.0,2025-04,0,1,0,1,0,0,3
U10781,2025-02-20,Supply,Android,Social,1,1,0,1,0,0,0,0.0,2025-02,0,1,0,1,0,0,3
U10782,2025-03-22,Demand,Android,Social,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10783,2025-05-13,Demand,Android,Referral,1,1,1,1,0,0,0,0.0,2025-05,0,0,0,1,0,0,4
U10784,2025-01-29,Supply,Android,Paid Search,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10785,2025-05-12,Demand,Web,Referral,1,1,1,0,1,0,0,0.0,2025-05,0,0,1,0,1,0,4
U10786,2025-05-18,Demand,Android,Partner,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10787,2025-05-25,Demand,Android,Organic,1,1,1,0,1,1,1,3736.0,2025-05,0,0,1,0,0,0,6
U10788,2025-03-15,Supply,Android,Paid Search,1,1,0,1,0,0,0,0.0,2025-03,0,1,0,1,0,0,3
U10789,2025-01-17,Demand,Web,Organic,1,1,1,0,0,0,0,0.0,2025-01,0,0,1,1,0,0,3
U10790,2025-03-25,Demand,Ios,Social,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10791,2025-03-10,Demand,Android,Organic,1,1,1,0,1,0,0,0.0,2025-03,0,0,1,0,1,0,4
U10792,2025-02-03,Supply,Ios,Organic,1,1,0,0,0,0,0,0.0,2025-02,0,1,1,0,0,0,2
U10793,2025-01-06,Supply,Ios,Paid Search,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10794,2025-02-22,Demand,Web,Partner,1,1,1,0,1,1,1,2608.0,2025-02,0,0,1,0,0,0,6
U10795,2025-05-06,Demand,Android,Organic,1,1,1,0,1,1,1,2295.0,2025-05,0,0,1,0,0,0,6
U10796,2025-02-12,Demand,Web,Organic,1,1,0,0,0,0,0,0.0,2025-02,0,1,1,0,0,0,2
U10797,2025-04-25,Demand,Web,Social,1,1,1,0,1,1,1,4014.0,2025-04,0,0,1,0,0,0,6
U10798,2025-04-21,Supply,Web,Paid Search,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,0,0,0,3
U10799,2025-05-31,Demand,Ios,Partner,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10800,2025-03-21,Demand,Ios,Organic,1,1,1,0,0,0,0,0.0,2025-03,0,0,1,1,0,0,3
U10801,2025-04-05,Supply,Android,Paid Search,1,1,0,1,0,0,0,0.0,2025-04,0,1,0,1,0,0,3
U10802,2025-04-28,Demand,Ios,Organic,1,1,1,1,0,0,0,0.0,2025-04,0,0,0,1,0,0,4
U10803,2025-05-24,Demand,Ios,Organic,1,1,1,0,1,1,1,1658.0,2025-05,0,0,1,0,0,0,6
U10804,2025-01-08,Supply,Ios,Paid Search,1,1,1,1,1,0,0,0.0,2025-01,0,0,0,0,1,0,5
U10805,2025-05-12,Demand,Android,Paid Search,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10806,2025-04-14,Supply,Ios,Social,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10807,2025-05-12,Demand,Web,Referral,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10808,2025-01-25,Demand,Android,Referral,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10809,2025-04-06,Demand,Web,Referral,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10810,2025-06-04,Demand,Ios,Partner,1,1,0,0,0,0,0,0.0,2025-06,0,1,1,0,0,0,2
U10811,2025-04-03,Supply,Web,Referral,1,1,0,0,0,0,0,0.0,2025-04,0,1,1,0,0,0,2
U10812,2025-06-09,Demand,Android,Referral,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10813,2025-06-27,Demand,Android,Referral,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10814,2025-03-02,Supply,Web,Paid Search,1,1,1,0,0,0,0,0.0,2025-03,0,0,1,0,0,0,3
U10815,2025-05-02,Demand,Android,Organic,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10816,2025-02-20,Demand,Web,Partner,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,1,0,0,3
U10817,2025-05-27,Supply,Ios,Organic,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10818,2025-01-21,Demand,Ios,Partner,1,1,1,0,1,1,1,1683.0,2025-01,0,0,1,0,0,0,6
U10819,2025-01-05,Demand,Android,Organic,1,1,1,0,0,0,0,0.0,2025-01,0,0,1,1,0,0,3
U10820,2025-04-02,Supply,Ios,Paid Search,1,1,0,1,0,0,0,0.0,2025-04,0,1,0,1,0,0,3
U10821,2025-06-19,Demand,Android,Partner,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10822,2025-03-02,Supply,Android,Organic,1,1,0,1,1,1,0,1556.0,2025-03,0,1,0,0,0,1,5
U10823,2025-01-22,Supply,Android,Partner,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10824,2025-05-29,Supply,Android,Referral,1,1,1,1,0,0,0,0.0,2025-05,0,0,0,1,0,0,4
U10825,2025-03-11,Demand,Web,Partner,1,1,1,0,1,1,1,1760.0,2025-03,0,0,1,0,0,0,6
U10826,2025-01-01,Demand,Web,Paid Search,1,1,1,0,0,0,0,0.0,2025-01,0,0,1,1,0,0,3
U10827,2025-05-13,Supply,Android,Referral,1,1,0,0,0,0,0,0.0,2025-05,0,1,1,0,0,0,2
U10828,2025-01-12,Supply,Ios,Organic,1,1,1,0,0,0,0,0.0,2025-01,0,0,1,0,0,0,3
U10829,2025-03-31,Demand,Android,Referral,1,1,1,0,1,0,0,0.0,2025-03,0,0,1,0,1,0,4
U10830,2025-02-15,Supply,Ios,Organic,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,0,0,0,3
U10831,2025-02-03,Demand,Web,Organic,1,1,1,0,1,1,1,1077.0,2025-02,0,0,1,0,0,0,6
U10832,2025-06-26,Demand,Web,Organic,1,1,1,0,0,0,0,0.0,2025-06,0,0,1,1,0,0,3
U10833,2025-03-19,Demand,Android,Referral,1,1,0,0,0,0,0,0.0,2025-03,0,1,1,0,0,0,2
U10834,2025-02-14,Demand,Web,Social,1,1,1,0,1,1,1,4153.0,2025-02,0,0,1,0,0,0,6
U10835,2025-06-04,Supply,Android,Organic,1,1,0,1,0,0,0,0.0,2025-06,0,1,0,1,0,0,3
U10836,2025-03-14,Demand,Web,Organic,1,1,1,0,1,0,0,0.0,2025-03,0,0,1,0,1,0,4
U10837,2025-01-26,Demand,Android,Paid Search,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10838,2025-02-16,Demand,Ios,Organic,1,1,1,1,1,1,1,1110.0,2025-02,0,0,0,0,0,0,7
U10839,2025-05-01,Supply,Ios,Organic,1,1,0,1,1,1,1,828.0,2025-05,0,1,0,0,0,0,6
U10840,2025-02-25,Demand,Ios,Organic,1,1,1,0,1,0,0,0.0,2025-02,0,0,1,0,1,0,4
U10841,2025-04-04,Supply,Android,Partner,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,0,0,0,3
U10842,2025-04-17,Supply,Web,Social,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,0,0,0,3
U10843,2025-03-04,Supply,Android,Referral,1,1,1,1,0,0,0,0.0,2025-03,0,0,0,1,0,0,4
U10844,2025-02-17,Demand,Ios,Paid Search,1,1,1,0,1,1,1,1306.0,2025-02,0,0,1,0,0,0,6
U10845,2025-03-02,Demand,Android,Paid Search,1,1,1,0,1,1,1,1533.0,2025-03,0,0,1,0,0,0,6
U10846,2025-03-22,Demand,Android,Paid Search,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10847,2025-01-26,Demand,Ios,Paid Search,1,1,1,0,0,0,0,0.0,2025-01,0,0,1,1,0,0,3
U10848,2025-02-05,Supply,Android,Paid Search,1,1,1,1,1,1,1,3833.0,2025-02,0,0,0,0,0,0,7
U10849,2025-01-01,Demand,Android,Organic,1,1,0,1,0,0,0,0.0,2025-01,0,1,0,0,0,0,3
U10850,2025-01-08,Supply,Android,Organic,1,1,0,1,1,0,0,0.0,2025-01,0,1,0,0,1,0,4
U10851,2025-04-23,Demand,Android,Referral,1,1,1,1,1,1,1,4150.0,2025-04,0,0,0,0,0,0,7
U10852,2025-04-09,Demand,Ios,Partner,1,1,1,0,1,0,0,0.0,2025-04,0,0,1,0,1,0,4
U10853,2025-06-29,Demand,Web,Paid Search,1,1,1,1,0,0,0,0.0,2025-06,0,0,0,1,0,0,4
U10854,2025-02-16,Demand,Android,Social,1,1,0,0,0,0,0,0.0,2025-02,0,1,1,0,0,0,2
U10855,2025-05-07,Supply,Android,Partner,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10856,2025-02-25,Demand,Android,Organic,1,1,1,0,1,1,1,4849.0,2025-02,0,0,1,0,0,0,6
U10857,2025-01-14,Demand,Android,Paid Search,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10858,2025-01-28,Demand,Ios,Paid Search,1,1,1,0,1,1,0,760.0,2025-01,0,0,1,0,0,1,5
U10859,2025-03-19,Supply,Ios,Partner,1,1,1,1,1,1,1,4296.0,2025-03,0,0,0,0,0,0,7
U10860,2025-05-10,Demand,Android,Partner,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10861,2025-04-19,Demand,Android,Paid Search,1,1,0,1,0,0,0,0.0,2025-04,0,1,0,0,0,0,3
U10862,2025-06-03,Supply,Android,Organic,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10863,2025-01-14,Supply,Web,Social,1,1,0,1,0,0,0,0.0,2025-01,0,1,0,1,0,0,3
U10864,2025-02-25,Demand,Web,Organic,1,1,0,0,0,0,0,0.0,2025-02,0,1,1,0,0,0,2
U10865,2025-04-25,Demand,Android,Social,1,1,1,0,1,1,0,4463.0,2025-04,0,0,1,0,0,1,5
U10866,2025-01-07,Supply,Android,Partner,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10867,2025-01-03,Supply,Web,Referral,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10868,2025-04-21,Supply,Web,Paid Search,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,0,0,0,3
U10869,2025-05-31,Supply,Android,Referral,1,1,0,1,0,0,0,0.0,2025-05,0,1,0,1,0,0,3
U10870,2025-04-17,Demand,Android,Referral,1,1,0,0,0,0,0,0.0,2025-04,0,1,1,0,0,0,2
U10871,2025-01-18,Demand,Android,Referral,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10872,2025-02-07,Demand,Ios,Social,1,1,1,0,1,1,1,608.0,2025-02,0,0,1,0,0,0,6
U10873,2025-04-25,Demand,Android,Partner,1,1,0,0,0,0,0,0.0,2025-04,0,1,1,0,0,0,2
U10874,2025-01-15,Supply,Android,Partner,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10875,2025-04-29,Demand,Ios,Organic,1,1,1,0,1,1,1,3581.0,2025-04,0,0,1,0,0,0,6
U10876,2025-01-28,Demand,Android,Social,1,1,1,0,1,0,0,0.0,2025-01,0,0,1,0,1,0,4
U10877,2025-02-08,Demand,Web,Social,1,0,0,0,0,0,0,0.0,2025-02,1,0,0,0,0,0,1
U10878,2025-01-17,Demand,Android,Organic,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
U10879,2025-03-27,Supply,Android,Organic,1,1,1,1,0,0,0,0.0,2025-03,0,0,0,1,0,0,4
U10880,2025-05-06,Demand,Ios,Organic,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10881,2025-02-13,Supply,Android,Partner,1,1,1,1,1,1,1,1487.0,2025-02,0,0,0,0,0,0,7
U10882,2025-01-25,Demand,Web,Paid Search,1,1,1,1,1,0,0,0.0,2025-01,0,0,0,0,1,0,5
U10883,2025-05-25,Supply,Ios,Social,1,1,0,1,0,0,0,0.0,2025-05,0,1,0,1,0,0,3
U10884,2025-01-13,Supply,Android,Organic,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10885,2025-01-25,Demand,Ios,Social,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10886,2025-03-09,Supply,Android,Organic,1,1,0,0,0,0,0,0.0,2025-03,0,1,1,0,0,0,2
U10887,2025-05-18,Demand,Web,Referral,1,1,1,0,0,0,0,0.0,2025-05,0,0,1,1,0,0,3
U10888,2025-03-08,Supply,Android,Paid Search,1,1,1,1,1,1,1,3487.0,2025-03,0,0,0,0,0,0,7
U10889,2025-04-19,Demand,Ios,Organic,1,1,1,1,1,1,1,3344.0,2025-04,0,0,0,0,0,0,7
U10890,2025-05-26,Demand,Android,Social,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10891,2025-04-21,Demand,Android,Organic,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,1,0,0,3
U10892,2025-04-21,Supply,Web,Paid Search,1,1,0,0,0,0,0,0.0,2025-04,0,1,1,0,0,0,2
U10893,2025-02-03,Supply,Web,Referral,1,1,0,0,0,0,0,0.0,2025-02,0,1,1,0,0,0,2
U10894,2025-04-21,Supply,Android,Paid Search,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,0,0,0,3
U10895,2025-01-08,Supply,Android,Organic,1,1,0,1,0,0,0,0.0,2025-01,0,1,0,1,0,0,3
U10896,2025-06-17,Demand,Web,Organic,1,1,1,0,1,1,1,2631.0,2025-06,0,0,1,0,0,0,6
U10897,2025-04-23,Demand,Web,Partner,1,1,0,1,0,0,0,0.0,2025-04,0,1,0,0,0,0,3
U10898,2025-03-24,Demand,Android,Organic,1,1,0,0,0,0,0,0.0,2025-03,0,1,1,0,0,0,2
U10899,2025-02-11,Demand,Android,Social,1,1,1,0,1,1,1,2751.0,2025-02,0,0,1,0,0,0,6
U10900,2025-06-18,Demand,Android,Partner,1,1,1,0,1,1,1,1508.0,2025-06,0,0,1,0,0,0,6
U10901,2025-04-11,Demand,Web,Organic,1,1,1,0,1,0,0,0.0,2025-04,0,0,1,0,1,0,4
U10902,2025-01-06,Supply,Android,Organic,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10903,2025-06-29,Demand,Android,Paid Search,1,0,0,0,0,0,0,0.0,2025-06,1,0,0,0,0,0,1
U10904,2025-01-26,Demand,Ios,Partner,1,1,1,0,1,1,1,2302.0,2025-01,0,0,1,0,0,0,6
U10905,2025-03-05,Demand,Android,Partner,1,0,0,0,0,0,0,0.0,2025-03,1,0,0,0,0,0,1
U10906,2025-02-28,Supply,Ios,Paid Search,1,1,0,1,1,1,1,629.0,2025-02,0,1,0,0,0,0,6
U10907,2025-04-19,Supply,Android,Social,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10908,2025-05-01,Demand,Android,Organic,1,1,1,1,0,0,0,0.0,2025-05,0,0,0,1,0,0,4
U10909,2025-02-02,Demand,Android,Partner,1,1,1,0,0,0,0,0.0,2025-02,0,0,1,1,0,0,3
U10910,2025-05-30,Demand,Ios,Partner,1,0,0,0,0,0,0,0.0,2025-05,1,0,0,0,0,0,1
U10911,2025-01-21,Supply,Android,Organic,1,1,0,0,0,0,0,0.0,2025-01,0,1,1,0,0,0,2
U10912,2025-03-11,Demand,Ios,Referral,1,1,1,0,0,0,0,0.0,2025-03,0,0,1,1,0,0,3
U10913,2025-04-22,Supply,Web,Organic,1,1,0,1,1,0,0,0.0,2025-04,0,1,0,0,1,0,4
U10914,2025-01-04,Supply,Ios,Organic,1,1,1,1,0,0,0,0.0,2025-01,0,0,0,1,0,0,4
U10915,2025-04-04,Supply,Android,Social,1,0,0,0,0,0,0,0.0,2025-04,1,0,0,0,0,0,1
U10916,2025-03-16,Demand,Android,Referral,1,1,1,1,1,1,1,2446.0,2025-03,0,0,0,0,0,0,7
U10917,2025-03-03,Demand,Android,Organic,1,1,1,1,0,0,0,0.0,2025-03,0,0,0,1,0,0,4
U10918,2025-04-04,Supply,Android,Referral,1,1,0,0,0,0,0,0.0,2025-04,0,1,1,0,0,0,2
U10919,2025-04-05,Demand,Android,Partner,1,1,1,0,0,0,0,0.0,2025-04,0,0,1,1,0,0,3
U10920,2025-06-01,Supply,Ios,Paid Search,1,1,0,1,1,1,1,1484.0,2025-06,0,1,0,0,0,0,6
U10921,2025-02-24,Demand,Android,Referral,1,1,1,0,1,0,0,0.0,2025-02,0,0,1,0,1,0,4
U10922,2025-05-17,Demand,Android,Organic,1,1,1,0,1,1,1,3926.0,2025-05,0,0,1,0,0,0,6
U10923,2025-05-11,Demand,Android,Partner,1,1,1,0,1,1,1,660.0,2025-05,0,0,1,0,0,0,6
U10924,2025-01-31,Supply,Ios,Social,1,0,0,0,0,0,0,0.0,2025-01,1,0,0,0,0,0,1
